Analyst,FileName,Date,RecordingLocation,plot,location,PrimateSpecies,CallOnset,CallDuration,CallCompletion,CallDistance,Rain,MicUsed,UndergradComments,SilvyComments,newdate,year,StartTime,TimeDiff,CallEnd,CallingAtStart,CallingAtEnd,path,date,meanRMS_0_2kHz,meanRMS_0_8kHz,meanRMS_2_8kHz,LunarPhase,today_average,lastnight_average,lastnight_min,dt,roundDateTime,Celsius,Humidity,Titis,Howlers,CallDurationInSec,Year
Silvy van Kuijk,PUMA_20160212_061500.wav,2/12/2016,"Puma/-2, 0",Puma,"-2, 0",None,0000-01-01 06:17:01,NA,NA,NA,Drizzle,1,NA,NA,2/12/2016,2016,0000-01-01 06:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2016/-2, 0/12 feb",12-Feb-16,86.54889145,95.09294961,94.43887785,NA,NA,NA,NA,2/12/2016,2/12/2016,23.5,93,FALSE,FALSE,NA,2016
Silvy van Kuijk,PUMA_20160212_063000.wav,2/12/2016,"Puma/-2, 0",Puma,"-2, 0",Howler,0000-01-01 06:34:44,0:04:07,Complete,4,Drizzle,1,NA,NA,2/12/2016,2016,0000-01-01 06:30:00,284,0000-01-01 06:38:51,FALSE,FALSE,"D:/John_Blake_Data/Puma 2016/-2, 0/12 feb",12-Feb-16,78.94505431,93.55438277,93.40150592,NA,NA,NA,NA,2/12/2016,2/12/2016,23.5,93,FALSE,TRUE,247,2016
Silvy van Kuijk,PUMA_20160212_064500.wav,2/12/2016,"Puma/-2, 0",Puma,"-2, 0",Titi,0000-01-01 06:54:25,0:00:35,End,3,Drizzle,1,NA,NA,2/12/2016,2016,0000-01-01 06:45:00,565,0000-01-01 06:55:00,FALSE,TRUE,"D:/John_Blake_Data/Puma 2016/-2, 0/12 feb",12-Feb-16,79.30378734,102.326048,102.3043452,NA,NA,NA,NA,2/12/2016,2/12/2016,23.5,93,TRUE,FALSE,35,2016
Silvy van Kuijk,PUMA_20160212_070000.wav,2/12/2016,"Puma/-2, 0",Puma,"-2, 0",Titi,0000-01-01 07:00:50,0:01:11,Complete,3,Drizzle,1,NA,NA,2/12/2016,2016,0000-01-01 07:00:00,50,0000-01-01 07:02:01,FALSE,FALSE,"D:/John_Blake_Data/Puma 2016/-2, 0/12 feb",12-Feb-16,NA,NA,NA,NA,NA,NA,NA,2/12/2016,2/12/2016,23.5,93,TRUE,FALSE,71,2016
Silvy van Kuijk,PUMA_20160212_070000.wav,2/12/2016,"Puma/-2, 0",Puma,"-2, 0",Titi,0000-01-01 07:02:54,0:06:08,Complete,4,Drizzle,1,NA,NA,2/12/2016,2016,0000-01-01 07:00:00,174,0000-01-01 07:09:02,FALSE,FALSE,"D:/John_Blake_Data/Puma 2016/-2, 0/12 feb",12-Feb-16,80.1590398,103.9516233,103.933454,NA,NA,NA,NA,2/12/2016,2/12/2016,23.5,93,TRUE,FALSE,368,2016
Silvy van Kuijk,PUMA_20160212_071500.wav,2/12/2016,"Puma/-2, 0",Puma,"-2, 0",None,0000-01-01 07:22:54,NA,NA,NA,Dry,1,NA,NA,2/12/2016,2016,0000-01-01 07:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2016/-2, 0/12 feb",12-Feb-16,80.14781317,105.5479165,105.5353889,NA,NA,NA,NA,2/12/2016,2/12/2016,23.5,93,FALSE,FALSE,NA,2016
Silvy van Kuijk,PUMA_20160212_073000.wav,2/12/2016,"Puma/-2, 0",Puma,"-2, 0",None,0000-01-01 07:31:14,NA,NA,NA,Dry,1,NA,NA,2/12/2016,2016,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2016/-2, 0/12 feb",12-Feb-16,80.0051481,101.6596015,101.6298467,NA,NA,NA,NA,2/12/2016,2/12/2016,23.5,93,FALSE,FALSE,NA,2016
Silvy van Kuijk,PUMA_20160212_074500.wav,2/12/2016,"Puma/-2, 0",Puma,"-2, 0",None,0000-01-01 07:50:07,NA,NA,NA,Dry,1,NA,NA,2/12/2016,2016,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2016/-2, 0/12 feb",12-Feb-16,80.54696275,104.4311099,104.4133245,NA,NA,NA,NA,2/12/2016,2/12/2016,23.5,93,FALSE,FALSE,NA,2016
Silvy van Kuijk,PUMA_20160212_080000.wav,2/12/2016,"Puma/-2, 0",Puma,"-2, 0",None,0000-01-01 08:07:27,NA,NA,NA,Dry,1,NA,NA,2/12/2016,2016,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2016/-2, 0/12 feb",12-Feb-16,80.04627928,96.03046954,95.91959328,NA,NA,NA,NA,2/12/2016,2/12/2016,23.5,93,FALSE,FALSE,NA,2016
Silvy van Kuijk,PUMA_20160215_054500.wav,2/15/2016,"Puma/6, 400",Puma,"6, 400",Howler,0000-01-01 05:51:31,0:03:29,End,4,Rain,1,NA,NA,2/15/2016,2016,0000-01-01 05:45:00,391,0000-01-01 05:55:00,FALSE,TRUE,"D:/John_Blake_Data/Puma 2016/6, 400/15 feb",15-Feb-16,78.06472275,98.19200659,98.14963978,NA,NA,NA,NA,2/15/2016,2/15/2016,23.5,93,FALSE,TRUE,209,2016
Silvy van Kuijk,PUMA_20160215_060000.wav,2/15/2016,"Puma/6, 400",Puma,"6, 400",Howler,0000-01-01 06:00:55,0:09:05,End,4,Drizzle,1,NA,NA,2/15/2016,2016,0000-01-01 06:00:00,55,0000-01-01 06:10:00,FALSE,TRUE,"D:/John_Blake_Data/Puma 2016/6, 400/15 feb",15-Feb-16,NA,NA,NA,NA,NA,NA,NA,2/15/2016,2/15/2016,23.5,93,FALSE,TRUE,545,2016
Silvy van Kuijk,PUMA_20160215_061500.wav,2/15/2016,"Puma/6, 400",Puma,"6, 400",Howler,0000-01-01 06:15:00,0:01:00,Start,4,Drizzle,1,NA,NA,2/15/2016,2016,0000-01-01 06:15:00,0,0000-01-01 06:16:00,TRUE,FALSE,"D:/John_Blake_Data/Puma 2016/6, 400/15 feb",15-Feb-16,NA,NA,NA,NA,NA,NA,NA,2/15/2016,2/15/2016,23.5,93,FALSE,TRUE,60,2016
Silvy van Kuijk,PUMA_20160215_063000.wav,2/15/2016,"Puma/6, 400",Puma,"6, 400",None,0000-01-01 06:33:13,NA,NA,NA,Drizzle,1,NA,NA,2/15/2016,2016,0000-01-01 06:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2016/6, 400/15 feb",15-Feb-16,77.73060833,100.7296575,100.7078536,NA,NA,NA,NA,2/15/2016,2/15/2016,23.5,93,FALSE,FALSE,NA,2016
Silvy van Kuijk,PUMA_20160215_064500.wav,2/15/2016,"Puma/6, 400",Puma,"6, 400",None,0000-01-01 06:52:24,NA,NA,NA,Drizzle,1,NA,NA,2/15/2016,2016,0000-01-01 06:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2016/6, 400/15 feb",15-Feb-16,77.54512601,96.75765689,96.70530935,NA,NA,NA,NA,2/15/2016,2/15/2016,23.5,93,FALSE,FALSE,NA,2016
Silvy van Kuijk,PUMA_20160215_070000.wav,2/15/2016,"Puma/6, 400",Puma,"6, 400",None,0000-01-01 07:07:48,NA,NA,NA,Drizzle,1,NA,NA,2/15/2016,2016,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2016/6, 400/15 feb",15-Feb-16,76.85499123,99.37803062,99.35368009,NA,NA,NA,NA,2/15/2016,2/15/2016,23.5,93,FALSE,FALSE,NA,2016
Silvy van Kuijk,PUMA_20160215_071500.wav,2/15/2016,"Puma/6, 400",Puma,"6, 400",Howler,0000-01-01 07:15:11,0:04:09,Complete,4,Dry,1,NA,NA,2/15/2016,2016,0000-01-01 07:15:00,11,0000-01-01 07:19:20,FALSE,FALSE,"D:/John_Blake_Data/Puma 2016/6, 400/15 feb",15-Feb-16,NA,NA,NA,NA,NA,NA,NA,2/15/2016,2/15/2016,23.5,93,FALSE,TRUE,249,2016
Silvy van Kuijk,PUMA_20160215_073000.wav,2/15/2016,"Puma/6, 400",Puma,"6, 400",None,0000-01-01 07:32:15,NA,NA,NA,Dry,1,NA,NA,2/15/2016,2016,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2016/6, 400/15 feb",15-Feb-16,80.66292417,96.16397106,96.03990132,NA,NA,NA,NA,2/15/2016,2/15/2016,23.5,93,FALSE,FALSE,NA,2016
Silvy van Kuijk,PUMA_20160215_074500.wav,2/15/2016,"Puma/6, 400",Puma,"6, 400",None,0000-01-01 07:52:37,NA,NA,NA,Dry,1,NA,NA,2/15/2016,2016,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2016/6, 400/15 feb",15-Feb-16,74.60345796,104.1320414,104.1271995,NA,NA,NA,NA,2/15/2016,2/15/2016,23.5,93,FALSE,FALSE,NA,2016
Silvy van Kuijk,PUMA_20160215_080000.wav,2/15/2016,"Puma/6, 400",Puma,"6, 400",None,0000-01-01 08:05:00,NA,NA,NA,Dry,1,NA,NA,2/15/2016,2016,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2016/6, 400/15 feb",15-Feb-16,73.81189084,97.68225941,97.66441476,NA,NA,NA,NA,2/15/2016,2/15/2016,23.5,93,FALSE,FALSE,NA,2016
Silvy van Kuijk,HARPIA_20170217_054500.wav,2/17/2017,"Harpia/1, 400",Harpia,"1, 400",None,0000-01-01 05:53:21,NA,NA,NA,Dry,1,NA,NA,2/17/2017,2017,0000-01-01 05:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2017/1, 400/17 feb",17-Feb-17,72.91705988,96.70168714,96.68348547,Waning,25.47916667,24,23,2/17/2017,2/17/2017,23.5,93,FALSE,FALSE,NA,2017
Silvy van Kuijk,HARPIA_20170217_060000.wav,2/17/2017,"Harpia/1, 400",Harpia,"1, 400",Howler,0000-01-01 06:04:58,0:05:02,End,3,Dry,1,NA,NA,2/17/2017,2017,0000-01-01 06:00:00,298,0000-01-01 06:10:00,FALSE,TRUE,"D:/John_Blake_Data/Harpia 2017/1, 400/17 feb",17-Feb-17,73.06683767,95.00967432,94.98182853,Waning,25.47916667,24,23,2/17/2017,2/17/2017,23.5,93,FALSE,TRUE,302,2017
Silvy van Kuijk,HARPIA_20170217_060000.wav,2/17/2017,"Harpia/1, 400",Harpia,"1, 400",Howler,0000-01-01 06:01:42,0:03:11,End,4,Dry,1,NA,NA,2/17/2017,2017,0000-01-01 06:00:00,102,0000-01-01 06:04:53,FALSE,FALSE,"D:/John_Blake_Data/Harpia 2017/1, 400/17 feb",17-Feb-17,73.06683767,95.00967432,94.98182853,Waning,25.47916667,24,23,2/17/2017,2/17/2017,23.5,93,FALSE,TRUE,191,2017
Silvy van Kuijk,HARPIA_20170217_061500.wav,2/17/2017,"Harpia/1, 400",Harpia,"1, 400",Howler,0000-01-01 06:15:00,0:09:20,Start,3,Dry,1,NA,NA,2/17/2017,2017,0000-01-01 06:15:00,0,0000-01-01 06:24:20,TRUE,FALSE,"D:/John_Blake_Data/Harpia 2017/1, 400/17 feb",17-Feb-17,NA,NA,NA,Waning,25.47916667,24,23,2/17/2017,2/17/2017,23.5,93,FALSE,TRUE,560,2017
Silvy van Kuijk,HARPIA_20170217_063000.wav,2/17/2017,"Harpia/1, 400",Harpia,"1, 400",None,0000-01-01 06:34:21,NA,NA,NA,Dry,1,NA,NA,2/17/2017,2017,0000-01-01 06:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2017/1, 400/17 feb",17-Feb-17,73.9213023,88.27517223,88.11284714,Waning,25.47916667,24,23,2/17/2017,2/17/2017,23.5,93,FALSE,FALSE,NA,2017
Silvy van Kuijk,HARPIA_20170217_064500.wav,2/17/2017,"Harpia/1, 400",Harpia,"1, 400",None,0000-01-01 06:47:54,NA,NA,NA,Dry,1,NA,NA,2/17/2017,2017,0000-01-01 06:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2017/1, 400/17 feb",17-Feb-17,74.44898867,94.69473144,94.65350821,Waning,25.47916667,24,23,2/17/2017,2/17/2017,23.5,93,FALSE,FALSE,NA,2017
Silvy van Kuijk,HARPIA_20170217_070000.wav,2/17/2017,"Harpia/1, 400",Harpia,"1, 400",Titi,0000-01-01 07:00:57,0:08:48,Complete,4,Dry,1,NA,Two groups burst gobbling back and forth. The group at distance 4 duets too. Start time 07:00:05. Duration 00:09:55. Complete. Distance 3.,2/17/2017,2017,0000-01-01 07:00:00,57,0000-01-01 07:09:45,FALSE,FALSE,"D:/John_Blake_Data/Harpia 2017/1, 400/17 feb",17-Feb-17,NA,NA,NA,Waning,25.47916667,24,23,2/17/2017,2/17/2017,23.5,93,TRUE,FALSE,528,2017
Silvy van Kuijk,HARPIA_20170217_071500.wav,2/17/2017,"Harpia/1, 400",Harpia,"1, 400",Titi,0000-01-01 07:15:06,0:03:09,Complete,4,Dry,1,NA,Long series of burst gobbles. Start time 07:15:03. Duration 00:09:47. Complete. Distance 3.,2/17/2017,2017,0000-01-01 07:15:00,6,0000-01-01 07:18:15,FALSE,FALSE,"D:/John_Blake_Data/Harpia 2017/1, 400/17 feb",17-Feb-17,NA,NA,NA,Waning,25.47916667,24,23,2/17/2017,2/17/2017,23.5,93,TRUE,FALSE,189,2017
Silvy van Kuijk,HARPIA_20170217_071500.wav,2/17/2017,"Harpia/1, 400",Harpia,"1, 400",Howler,0000-01-01 07:15:10,0:07:27,Complete,4,Dry,1,NA,NA,2/17/2017,2017,0000-01-01 07:15:00,10,0000-01-01 07:22:37,FALSE,FALSE,"D:/John_Blake_Data/Harpia 2017/1, 400/17 feb",17-Feb-17,NA,NA,NA,Waning,25.47916667,24,23,2/17/2017,2/17/2017,23.5,93,FALSE,TRUE,447,2017
Silvy van Kuijk,HARPIA_20170217_073000.wav,2/17/2017,"Harpia/1, 400",Harpia,"1, 400",None,0000-01-01 07:38:04,NA,NA,NA,Rain,1,NA,NA,2/17/2017,2017,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2017/1, 400/17 feb",17-Feb-17,75.21139339,87.6003419,87.34239896,Waning,25.47916667,24,23,2/17/2017,2/17/2017,23.5,93,FALSE,FALSE,NA,2017
Silvy van Kuijk,HARPIA_20170217_074500.wav,2/17/2017,"Harpia/1, 400",Harpia,"1, 400",Howler,0000-01-01 07:46:46,0:08:04,Complete,4,Rain,1,NA,NA,2/17/2017,2017,0000-01-01 07:45:00,106,0000-01-01 07:54:50,FALSE,FALSE,"D:/John_Blake_Data/Harpia 2017/1, 400/17 feb",17-Feb-17,85.58076595,90.37674851,88.62894728,Waning,25.47916667,24,23,2/17/2017,2/17/2017,23.5,93,FALSE,TRUE,484,2017
Silvy van Kuijk,HARPIA_20170217_080000.wav,2/17/2017,"Harpia/1, 400",Harpia,"1, 400",Howler,0000-01-01 08:00:04,0:06:47,Complete,4,Rain,1,NA,NA,2/17/2017,2017,0000-01-01 08:00:00,4,0000-01-01 08:06:51,FALSE,FALSE,"D:/John_Blake_Data/Harpia 2017/1, 400/17 feb",17-Feb-17,NA,NA,NA,Waning,25.47916667,24,23,2/17/2017,2/17/2017,23.5,93,FALSE,TRUE,407,2017
Silvy van Kuijk,HARPIA_20170218_054500.wav,2/18/2017,"Harpia/1, 400",Harpia,"1, 400",None,0000-01-01 05:46:24,NA,NA,NA,Rain,1,NA,NA,2/18/2017,2017,0000-01-01 05:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2017/1, 400/18 feb",18-Feb-17,82.98157022,98.98336765,98.87297622,Waning,24.95833333,23.95833333,22,2/18/2017,2/18/2017,23,92.5,FALSE,FALSE,NA,2017
Silvy van Kuijk,HARPIA_20170218_060000.wav,2/18/2017,"Harpia/1, 400",Harpia,"1, 400",Howler,0000-01-01 06:07:02,0:02:58,End,4,Rain,1,NA,NA,2/18/2017,2017,0000-01-01 06:00:00,422,0000-01-01 06:10:00,FALSE,TRUE,"D:/John_Blake_Data/Harpia 2017/1, 400/18 feb",18-Feb-17,81.89454548,96.22668699,96.06355377,Waning,24.95833333,23.95833333,22,2/18/2017,2/18/2017,23,92.5,FALSE,TRUE,178,2017
Silvy van Kuijk,HARPIA_20170218_061500.wav,2/18/2017,"Harpia/1, 400",Harpia,"1, 400",Howler,0000-01-01 06:15:00,0:10:00,"Start, End",4,Drizzle,1,NA,NA,2/18/2017,2017,0000-01-01 06:15:00,0,0000-01-01 06:25:00,TRUE,TRUE,"D:/John_Blake_Data/Harpia 2017/1, 400/18 feb",18-Feb-17,NA,NA,NA,Waning,24.95833333,23.95833333,22,2/18/2017,2/18/2017,23,92.5,FALSE,TRUE,600,2017
Silvy van Kuijk,HARPIA_20170218_063000.wav,2/18/2017,"Harpia/1, 400",Harpia,"1, 400",None,0000-01-01 06:35:06,NA,NA,NA,Drizzle,1,NA,NA,2/18/2017,2017,0000-01-01 06:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2017/1, 400/18 feb",18-Feb-17,88.33526094,92.6971128,90.71628839,Waning,24.95833333,23.95833333,22,2/18/2017,2/18/2017,23,92.5,FALSE,FALSE,NA,2017
Silvy van Kuijk,HARPIA_20170218_064500.wav,2/18/2017,"Harpia/1, 400",Harpia,"1, 400",None,0000-01-01 06:51:54,NA,NA,NA,Rain,1,NA,NA,2/18/2017,2017,0000-01-01 06:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2017/1, 400/18 feb",18-Feb-17,82.05554061,89.61156501,88.77358669,Waning,24.95833333,23.95833333,22,2/18/2017,2/18/2017,23,92.5,FALSE,FALSE,NA,2017
Silvy van Kuijk,HARPIA_20170218_070000.wav,2/18/2017,"Harpia/1, 400",Harpia,"1, 400",None,0000-01-01 07:08:29,NA,NA,NA,Drizzle,1,NA,NA,2/18/2017,2017,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2017/1, 400/18 feb",18-Feb-17,80.68996627,90.005164,89.46459822,Waning,24.95833333,23.95833333,22,2/18/2017,2/18/2017,23,92.5,FALSE,FALSE,NA,2017
Silvy van Kuijk,HARPIA_20170218_071500.wav,2/18/2017,"Harpia/1, 400",Harpia,"1, 400",None,0000-01-01 07:19:20,NA,NA,NA,Drizzle,1,NA,NA,2/18/2017,2017,0000-01-01 07:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2017/1, 400/18 feb",18-Feb-17,80.05460803,94.88703003,94.74196126,Waning,24.95833333,23.95833333,22,2/18/2017,2/18/2017,23,92.5,FALSE,FALSE,NA,2017
Silvy van Kuijk,HARPIA_20170218_073000.wav,2/18/2017,"Harpia/1, 400",Harpia,"1, 400",None,0000-01-01 07:34:48,NA,NA,NA,Drizzle,1,NA,Woolly monkey in distance at end of recording.,2/18/2017,2017,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2017/1, 400/18 feb",18-Feb-17,79.59072676,100.3057909,100.2688097,Waning,24.95833333,23.95833333,22,2/18/2017,2/18/2017,23,92.5,FALSE,FALSE,NA,2017
Silvy van Kuijk,HARPIA_20170218_074500.wav,2/18/2017,"Harpia/1, 400",Harpia,"1, 400",None,0000-01-01 07:49:52,NA,NA,NA,Drizzle,1,NA,NA,2/18/2017,2017,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2017/1, 400/18 feb",18-Feb-17,77.49610012,96.38894953,96.33256226,Waning,24.95833333,23.95833333,22,2/18/2017,2/18/2017,23,92.5,FALSE,FALSE,NA,2017
Silvy van Kuijk,HARPIA_20170218_080000.wav,2/18/2017,"Harpia/1, 400",Harpia,"1, 400",None,0000-01-01 08:02:50,NA,NA,NA,Drizzle,1,NA,NA,2/18/2017,2017,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2017/1, 400/18 feb",18-Feb-17,76.65695982,96.76928012,96.72676855,Waning,24.95833333,23.95833333,22,2/18/2017,2/18/2017,23,92.5,FALSE,FALSE,NA,2017
Silvy van Kuijk,HARPIA_20170219_054500.wav,2/19/2017,"Harpia/1, 400",Harpia,"1, 400",Howler,0000-01-01 05:47:13,0:07:47,End,4,Dry,1,NA,NA,2/19/2017,2017,0000-01-01 05:45:00,133,0000-01-01 05:55:00,FALSE,TRUE,"D:/John_Blake_Data/Harpia 2017/1, 400/19 feb",19-Feb-17,72.44890084,97.48156541,97.46791721,Waning,26.20833333,24.79166667,23,2/19/2017,2/19/2017,24,92.5,FALSE,TRUE,467,2017
Silvy van Kuijk,HARPIA_20170219_060000.wav,2/19/2017,"Harpia/1, 400",Harpia,"1, 400",Howler,0000-01-01 06:00:00,0:04:48,Start,1,Dry,1,NA,Someone walks by recorder (which has howlers directly above) at 45 seconds.,2/19/2017,2017,0000-01-01 06:00:00,0,0000-01-01 06:04:48,TRUE,FALSE,"D:/John_Blake_Data/Harpia 2017/1, 400/19 feb",19-Feb-17,NA,NA,NA,Waning,26.20833333,24.79166667,23,2/19/2017,2/19/2017,24,92.5,FALSE,TRUE,288,2017
Silvy van Kuijk,HARPIA_20170219_060000.wav,2/19/2017,"Harpia/1, 400",Harpia,"1, 400",Howler,0000-01-01 06:04:40,0:05:20,"Start, End",4,Dry,1,NA,Someone walks by recorder (which has howlers directly above) at 45 seconds.,2/19/2017,2017,0000-01-01 06:00:00,280,0000-01-01 06:10:00,FALSE,TRUE,"D:/John_Blake_Data/Harpia 2017/1, 400/19 feb",19-Feb-17,101.2516878,101.5069612,89.07231957,Waning,26.20833333,24.79166667,23,2/19/2017,2/19/2017,24,92.5,FALSE,TRUE,320,2017
Silvy van Kuijk,HARPIA_20170219_061500.wav,2/19/2017,"Harpia/1, 400",Harpia,"1, 400",Howler,0000-01-01 06:15:00,0:08:03,Start,4,Dry,1,NA,NA,2/19/2017,2017,0000-01-01 06:15:00,0,0000-01-01 06:23:03,TRUE,FALSE,"D:/John_Blake_Data/Harpia 2017/1, 400/19 feb",19-Feb-17,NA,NA,NA,Waning,26.20833333,24.79166667,23,2/19/2017,2/19/2017,24,92.5,FALSE,TRUE,483,2017
Silvy van Kuijk,HARPIA_20170219_063000.wav,2/19/2017,"Harpia/1, 400",Harpia,"1, 400",None,0000-01-01 06:38:34,NA,NA,NA,Dry,1,NA,NA,2/19/2017,2017,0000-01-01 06:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2017/1, 400/19 feb",19-Feb-17,76.48214472,91.76081907,91.63010827,Waning,26.20833333,24.79166667,23,2/19/2017,2/19/2017,24,92.5,FALSE,FALSE,NA,2017
Silvy van Kuijk,HARPIA_20170219_064500.wav,2/19/2017,"Harpia/1, 400",Harpia,"1, 400",None,0000-01-01 06:46:53,NA,NA,NA,Dry,1,NA,NA,2/19/2017,2017,0000-01-01 06:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2017/1, 400/19 feb",19-Feb-17,75.99766897,91.54680226,91.4240888,Waning,26.20833333,24.79166667,23,2/19/2017,2/19/2017,24,92.5,FALSE,FALSE,NA,2017
Silvy van Kuijk,HARPIA_20170219_070000.wav,2/19/2017,"Harpia/1, 400",Harpia,"1, 400",Titi,0000-01-01 07:00:02,0:03:53,End,4,Dry,1,NA,NA,2/19/2017,2017,0000-01-01 07:00:00,2,0000-01-01 07:03:55,FALSE,FALSE,"D:/John_Blake_Data/Harpia 2017/1, 400/19 feb",19-Feb-17,NA,NA,NA,Waning,26.20833333,24.79166667,23,2/19/2017,2/19/2017,24,92.5,TRUE,FALSE,233,2017
Silvy van Kuijk,HARPIA_20170219_070000.wav,2/19/2017,"Harpia/1, 400",Harpia,"1, 400",Titi,0000-01-01 07:03:55,0:02:05,Complete,3,Dry,1,NA,NA,2/19/2017,2017,0000-01-01 07:00:00,235,0000-01-01 07:06:00,FALSE,FALSE,"D:/John_Blake_Data/Harpia 2017/1, 400/19 feb",19-Feb-17,75.44192603,89.68764266,89.52122749,Waning,26.20833333,24.79166667,23,2/19/2017,2/19/2017,24,92.5,TRUE,FALSE,125,2017
Silvy van Kuijk,HARPIA_20170219_071500.wav,2/19/2017,"Harpia/1, 400",Harpia,"1, 400",Titi,0000-01-01 07:21:01,0:03:50,Complete,4,Dry,1,NA,NA,2/19/2017,2017,0000-01-01 07:15:00,361,0000-01-01 07:24:51,FALSE,FALSE,"D:/John_Blake_Data/Harpia 2017/1, 400/19 feb",19-Feb-17,74.70246154,90.5746082,90.46083931,Waning,26.20833333,24.79166667,23,2/19/2017,2/19/2017,24,92.5,TRUE,FALSE,230,2017
Silvy van Kuijk,HARPIA_20170219_073000.wav,2/19/2017,"Harpia/1, 400",Harpia,"1, 400",None,0000-01-01 07:31:18,NA,NA,NA,Dry,1,NA,NA,2/19/2017,2017,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2017/1, 400/19 feb",19-Feb-17,73.28972364,87.39203306,87.21984708,Waning,26.20833333,24.79166667,23,2/19/2017,2/19/2017,24,92.5,FALSE,FALSE,NA,2017
Silvy van Kuijk,HARPIA_20170219_074500.wav,2/19/2017,"Harpia/1, 400",Harpia,"1, 400",None,0000-01-01 07:51:06,NA,NA,NA,Dry,1,NA,NA,2/19/2017,2017,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2017/1, 400/19 feb",19-Feb-17,73.20992959,92.74002016,92.69140811,Waning,26.20833333,24.79166667,23,2/19/2017,2/19/2017,24,92.5,FALSE,FALSE,NA,2017
Silvy van Kuijk,HARPIA_20170219_080000.wav,2/19/2017,"Harpia/1, 400",Harpia,"1, 400",None,0000-01-01 08:05:04,NA,NA,NA,Dry,1,NA,NA,2/19/2017,2017,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2017/1, 400/19 feb",19-Feb-17,74.264454,90.33133195,90.22267033,Waning,26.20833333,24.79166667,23,2/19/2017,2/19/2017,24,92.5,FALSE,FALSE,NA,2017
Silvy van Kuijk,HARPIA_20170212_054500.wav,2/12/2017,"Harpia/1, -50",Harpia,"1, -50",Howler,0000-01-01 05:46:30,0:03:43,End,4,Dry,1,NA,Maybe capuchin calls at the every end??,2/12/2017,2017,0000-01-01 05:45:00,90,0000-01-01 05:50:13,FALSE,FALSE,"D:/John_Blake_Data/Harpia 2017/1, -50/12 feb",12-Feb-17,80.98415412,99.26141409,99.19635917,Full,27.35416667,25.91666667,24.5,2/12/2017,2/12/2017,25,91,FALSE,TRUE,223,2017
Silvy van Kuijk,HARPIA_20170212_054500.wav,2/12/2017,"Harpia/1, -50",Harpia,"1, -50",Howler,0000-01-01 05:50:13,0:04:47,End,3,Dry,1,NA,Maybe capuchin calls at the every end??,2/12/2017,2017,0000-01-01 05:45:00,313,0000-01-01 05:55:00,FALSE,TRUE,"D:/John_Blake_Data/Harpia 2017/1, -50/12 feb",12-Feb-17,80.98415412,99.26141409,99.19635917,Full,27.35416667,25.91666667,24.5,2/12/2017,2/12/2017,25,91,FALSE,TRUE,287,2017
Silvy van Kuijk,HARPIA_20170212_060000.wav,2/12/2017,"Harpia/1, -50",Harpia,"1, -50",Howler,0000-01-01 06:00:07,0:09:53,End,4,Dry,1,NA,NA,2/12/2017,2017,0000-01-01 06:00:00,7,0000-01-01 06:10:00,FALSE,TRUE,"D:/John_Blake_Data/Harpia 2017/1, -50/12 feb",12-Feb-17,NA,NA,NA,Full,27.35416667,25.91666667,24.5,2/12/2017,2/12/2017,25,91,FALSE,TRUE,593,2017
