Analyst,FileName,StartTime,Date,RecordingLocation,PrimateSpecies,CallOnset,CallDuration,CallCompletion,CallDistance,Rain,UndergradComments,SilvysComments,LunarPhase,TodayAverageTemp,LastnightAverageTemp,LastnightMinTemp,TempAtHour,HumidityAtHour
Silvy van Kuijk,HARPIA_20140207_071500,71500,2/7/2014,"Harpia, 4, 200",Howler,7:15:48,0:09:12,End,3,Dry,,"Woollies still around. Howlers are pretty close, I'd say almost distance score 2. Hear boat pass in last minute of recording.",Waxing,24.25,22.95833333,22.5,24,100
Silvy van Kuijk,HARPIA_20140207_073000,73000,2/7/2014,"Harpia, 4, 200",Howler,7:30:00,0:04:18,Start,3,Dry,,"Woollies still around, boat in second half of recording, off and on. ",Waxing,24.25,22.95833333,22.5,23.5,100
Silvy van Kuijk,HARPIA_20140207_074500,74500,2/7/2014,"Harpia, 4, 200",None,,,,NA,Dry,,,Waxing,24.25,22.95833333,22.5,23,99.5
Silvy van Kuijk,HARPIA_20140207_080000,80000,2/7/2014,"Harpia, 4, 200",None,,,,NA,Dry,,,Waxing,24.25,22.95833333,22.5,23,100
Silvy van Kuijk,HARPIA_20140208_054500,54500,2/8/2014,"Harpia, 4, 200",None,,,,NA,Drizzle,,,Waxing,24.16666667,23.375,22.5,22.5,100
Silvy van Kuijk,HARPIA_20140208_060000,60000,2/8/2014,"Harpia, 4, 200",Howler,6:00:00,0:02:03,"Start, End",2,Rain,,"I actually think these are 2 or even 3 howler groups calling. I can hear one group in each channel. Howlers were calling upon start of file, but I think they keep calling once the rain is too powerful to see/hear.",Waxing,24.16666667,23.375,22.5,25.5,98.5
Silvy van Kuijk,HARPIA_20140208_061500,61500,2/8/2014,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,24.16666667,23.375,22.5,27,93.5
Silvy van Kuijk,HARPIA_20140208_063000,63000,2/8/2014,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,24.16666667,23.375,22.5,25.5,94
Silvy van Kuijk,HARPIA_20140208_064500,64500,2/8/2014,"Harpia, 4, 200",Howler,6:47:06,0:06:34,"Start, End",3,Rain,,"I can hear howling through the rain, but only for a short period. Likely they started earlier and/or stopped later than I can make out in the rain.",Waxing,24.16666667,23.375,22.5,25,97
Silvy van Kuijk,HARPIA_20140208_070000,70000,2/8/2014,"Harpia, 4, 200",Howler,7:00:00,0:10:00,"Start, End",3,Rain,,Howling during rain,Waxing,24.16666667,23.375,22.5,23,100
Silvy van Kuijk,HARPIA_20140208_071500,71500,2/8/2014,"Harpia, 4, 200",Howler,7:15:58,0:09:02,End,4,Rain,,Howling during rain,Waxing,24.16666667,23.375,22.5,23.5,100
Silvy van Kuijk,HARPIA_20140208_073000,73000,2/8/2014,"Harpia, 4, 200",Howler,,0:01:40,"Start, End",3,Rain,,"Rain gets much heavier, I can no longer hear the howlers above the intensity of the rain.",Waxing,24.16666667,23.375,22.5,23,100
Silvy van Kuijk,HARPIA_20140208_073000,73000,2/8/2014,"Harpia, 4, 200",Howler,7:32:25,7:33:50,,3,Rain,,Different group than previous calls. These are closer and I can still make out their call pattern on spectrogram even in heavy rain.,Waxing,24.16666667,23.375,22.5,23,100
Silvy van Kuijk,HARPIA_20140208_074500,74500,2/8/2014,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,24.16666667,23.375,22.5,23,100
Silvy van Kuijk,HARPIA_20140208_080000,80000,2/8/2014,"Harpia, 4, 200",None,,,,NA,Rain,,,Waxing,24.16666667,23.375,22.5,23,100
Silvy van Kuijk,HARPIA_20140209_054500,54500,2/9/2014,"Harpia, 4, 200",Howler,5:53:37,0:01:23,End,3,Dry,,"There are animals (primates?) moving in the trees above the recorder, but they stay quiet.",Waxing,24.5,23.91666667,23,23,100
Silvy van Kuijk,HARPIA_20140209_060000,60000,2/9/2014,"Harpia, 4, 200",Howler,6:00:00,0:10:00,"Start, End",3,Dry,,Likely same group as previous file.,Waxing,24.5,23.91666667,23,25.5,99.5
Silvy van Kuijk,HARPIA_20140209_060000,60000,2/9/2014,"Harpia, 4, 200",Howler,6:06:41,0:03:00,Complete,2,Dry,,"Different group, much closer than the other group in this file. Saimiri calls at the end of file.",Waxing,24.5,23.91666667,23,25.5,99.5
Silvy van Kuijk,HARPIA_20140209_061500,61500,2/9/2014,"Harpia, 4, 200",Howler,6:15:00,0:10:00,"Start, End",3,Dry,,,Waxing,24.5,23.91666667,23,23,98.5
Silvy van Kuijk,HARPIA_20140209_061500,61500,2/9/2014,"Harpia, 4, 200",Howler,6:20:15,0:04:45,,2,Dry,,,Waxing,24.5,23.91666667,23,23,98.5
Silvy van Kuijk,HARPIA_20140209_063000,63000,2/9/2014,"Harpia, 4, 200",Howler,6:30:00,0:10:00,"Start, End",3,Dry,,"Sometimes it sounds like distance 2, sometimes like distance 3",Waxing,24.5,23.91666667,23,23,99
Silvy van Kuijk,HARPIA_20140209_064500,64500,2/9/2014,"Harpia, 4, 200",Howler,6:45:00,0:10:00,"Start, End",4,Dry,,,Waxing,24.5,23.91666667,23,22.5,99.5
Silvy van Kuijk,HARPIA_20140209_070000,70000,2/9/2014,"Harpia, 4, 200",Howler,7:04:53,0:05:07,End,3,Dry,,,Waxing,24.5,23.91666667,23,22,100
Silvy van Kuijk,HARPIA_20140209_071500,71500,2/9/2014,"Harpia, 4, 200",Howler,7:15:00,0:10:00,"Start, End",4,Dry,,,Waxing,24.5,23.91666667,23,22,100
Silvy van Kuijk,HARPIA_20140209_073000,73000,2/9/2014,"Harpia, 4, 200",Howler,7:30:00,0:10:00,"Start, End",3,Dry,,,Waxing,24.5,23.91666667,23,22,100
Silvy van Kuijk,HARPIA_20140209_074500,74500,2/9/2014,"Harpia, 4, 200",Howler,7:45:00,0:10:00,"Start, End",3,Dry,,,Waxing,24.5,23.91666667,23,21.5,100
Silvy van Kuijk,HARPIA_20140209_080000,80000,2/9/2014,"Harpia, 4, 200",Howler,8:00:00,0:10:00,"Start, End",3,Dry,,,Waxing,24.5,23.91666667,23,22,100
Silvy van Kuijk,HARPIA_20140214_054500,54500,2/14/2014,"Harpia, 4, 600",None,,,,NA,Drizzle,,,Full,24.89583333,22.66666667,22,22,98
Silvy van Kuijk,HARPIA_20140214_060000,60000,2/14/2014,"Harpia, 4, 600",Howler,6:00:00,0:04:10,Start,4,Dry,,I can no longer hear this group once the closer group starts at 04:10.,Full,24.89583333,22.66666667,22,29,88.5
Silvy van Kuijk,HARPIA_20140214_060000,60000,2/14/2014,"Harpia, 4, 600",Howler,6:04:10,0:05:50,End,2,Dry,,,Full,24.89583333,22.66666667,22,29,88.5
Silvy van Kuijk,HARPIA_20140214_061500,61500,2/14/2014,"Harpia, 4, 600",Howler,6:15:00,0:10:00,"Start, End",2,Dry,,Likely same group as the distance 2 group in previous file.,Full,24.89583333,22.66666667,22,30.5,80
Silvy van Kuijk,HARPIA_20140214_063000,63000,2/14/2014,"Harpia, 4, 600",Howler,6:30:00,0:07:18,Start,3,Dry,,,Full,24.89583333,22.66666667,22,27.5,86
Silvy van Kuijk,HARPIA_20140214_064500,64500,2/14/2014,"Harpia, 4, 600",None,,,,NA,Dry,,Generator noise in background,Full,24.89583333,22.66666667,22,27,88.5
Silvy van Kuijk,HARPIA_20140214_070000,70000,2/14/2014,"Harpia, 4, 600",None,,,,NA,Dry,,Saimiri and/or capuchins walking around recorder. Cool bird singing in the last minute or two!,Full,24.89583333,22.66666667,22,23.5,96.5
Silvy van Kuijk,HARPIA_20140214_071500,71500,2/14/2014,"Harpia, 4, 600",None,,,,NA,Dry,,All sorts of cool close up bird calls!,Full,24.89583333,22.66666667,22,23.5,96.5
Silvy van Kuijk,HARPIA_20140214_073000,73000,2/14/2014,"Harpia, 4, 600",Howler,7:37:23,0:02:37,End,3,Dry,,,Full,24.89583333,22.66666667,22,23.5,96.5
Silvy van Kuijk,HARPIA_20140214_074500,74500,2/14/2014,"Harpia, 4, 600",Howler,7:45:00,0:07:06,Start,3,Dry,,"Saki call at 1:16, another at 3:53.",Full,24.89583333,22.66666667,22,23,96.5
Silvy van Kuijk,HARPIA_20140214_080000,80000,2/14/2014,"Harpia, 4, 600",None,,,,NA,Dry,,Saki calls at 00:18,Full,24.89583333,22.66666667,22,22,98
Silvy van Kuijk,HARPIA_20140215_054500,54500,2/15/2014,"Harpia, 4, 600",Howler,5:50:58,0:04:02,End,4,Dry,,"Sounds like there are primates pooping/peeing right around the recorder. As it started right after a group of howlers started singing in the background, I'm guessing it's howlers...",Full,24.72916667,25.5,24,22,97
Silvy van Kuijk,HARPIA_20140215_060000,60000,2/15/2014,"Harpia, 4, 600",Howler,6:00:36,0:09:24,End,1,Dry,,"I was right, indeed howlers above recorder! You can hear a soft grunting before howling starts. Very cool recording!",Full,24.72916667,25.5,24,29,83.5
Silvy van Kuijk,HARPIA_20140215_060000,60000,2/15/2014,"Harpia, 4, 600",Howler,6:00:00,0:08:37,End,3,Dry,,"I can't hear if they are still singing the last few minutes, the group above the recorder is masking them.",Full,24.72916667,25.5,24,29,83.5
Silvy van Kuijk,HARPIA_20140215_061500,61500,2/15/2014,"Harpia, 4, 600",Howler,6:15:00,0:07:30,Start,3,Dry,,,Full,24.72916667,25.5,24,28,88
Silvy van Kuijk,HARPIA_20140215_063000,63000,2/15/2014,"Harpia, 4, 600",None,,,,NA,Drizzle,,Woolies close to recorder at 07:24 and again around 08:23. Great recordings!,Full,24.72916667,25.5,24,29,85.5
Silvy van Kuijk,HARPIA_20140215_064500,64500,2/15/2014,"Harpia, 4, 600",None,,,,NA,Drizzle,,"Loud screams from a primate, perhaps a squirrel monkey?",Full,24.72916667,25.5,24,26.5,92.5
Silvy van Kuijk,HARPIA_20140215_070000,70000,2/15/2014,"Harpia, 4, 600",None,,,,NA,Dry,,Such pretty bird calls!,Full,24.72916667,25.5,24,24,96
Silvy van Kuijk,HARPIA_20140215_071500,71500,2/15/2014,"Harpia, 4, 600",None,,,,NA,Dry,,,Full,24.72916667,25.5,24,23.5,96
Silvy van Kuijk,HARPIA_20140215_073000,73000,2/15/2014,"Harpia, 4, 600",None,,,,NA,Dry,,,Full,24.72916667,25.5,24,23.5,96.5
Silvy van Kuijk,HARPIA_20140215_074500,74500,2/15/2014,"Harpia, 4, 600",None,,,,NA,Dry,,,Full,24.72916667,25.5,24,23.5,96.5
Silvy van Kuijk,HARPIA_20140215_080000,80000,2/15/2014,"Harpia, 4, 600",None,,,,NA,Dry,,,Full,24.72916667,25.5,24,22.5,98
Silvy van Kuijk,HARPIA_20140210_054500,54500,2/10/2014,"Harpia, 7, 400",Howler,5:52:18,0:02:42,End,4,Rain,,,Waxing,23.97916667,24.125,23,21.5,99.5
Silvy van Kuijk,HARPIA_20140210_060000,60000,2/10/2014,"Harpia, 7, 400",None,,,,NA,Rain,,,Waxing,23.97916667,24.125,23,24.5,97
Silvy van Kuijk,HARPIA_20140210_061500,61500,2/10/2014,"Harpia, 7, 400",None,,,,NA,Rain,,,Waxing,23.97916667,24.125,23,25,96.5
Silvy van Kuijk,HARPIA_20140210_063000,63000,2/10/2014,"Harpia, 7, 400",None,,,,NA,Rain,,,Waxing,23.97916667,24.125,23,26,94.5
Silvy van Kuijk,HARPIA_20140210_064500,64500,2/10/2014,"Harpia, 7, 400",None,,,,NA,Rain,,,Waxing,23.97916667,24.125,23,26.5,93
Silvy van Kuijk,HARPIA_20140210_070000,70000,2/10/2014,"Harpia, 7, 400",None,,,,NA,Rain,,,Waxing,23.97916667,24.125,23,23,98.5
Silvy van Kuijk,HARPIA_20140210_071500,71500,2/10/2014,"Harpia, 7, 400",None,,,,NA,Rain,,,Waxing,23.97916667,24.125,23,23,98.5
Silvy van Kuijk,HARPIA_20140210_073000,73000,2/10/2014,"Harpia, 7, 400",None,,,,NA,Rain,,,Waxing,23.97916667,24.125,23,23,98.5
Silvy van Kuijk,HARPIA_20140210_074500,74500,2/10/2014,"Harpia, 7, 400",None,,,,NA,Rain,,,Waxing,23.97916667,24.125,23,23,98.5
Silvy van Kuijk,HARPIA_20140210_080000,80000,2/10/2014,"Harpia, 7, 400",None,,,,NA,Rain,,,Waxing,23.97916667,24.125,23,23,98.5
Silvy van Kuijk,HARPIA_20140211_054500,54500,2/11/2014,"Harpia, 7, 400",None,,,,NA,Drizzle,,,Full,23.20833333,23.45833333,23,22.5,98.5
Silvy van Kuijk,HARPIA_20140211_060000,60000,2/11/2014,"Harpia, 7, 400",Howler,6:05:10,0:04:40,End,3,Drizzle,,,Full,23.20833333,23.45833333,23,23,98.5
Silvy van Kuijk,HARPIA_20140211_061500,61500,2/11/2014,"Harpia, 7, 400",Howler,6:15:00,0:10:00,"Start, End",4,Drizzle,,,Full,23.20833333,23.45833333,23,23,98.5
Silvy van Kuijk,HARPIA_20140211_063000,63000,2/11/2014,"Harpia, 7, 400",None,,,,NA,Drizzle,,,Full,23.20833333,23.45833333,23,23,98
Silvy van Kuijk,HARPIA_20140211_064500,64500,2/11/2014,"Harpia, 7, 400",Howler,6:45:00,0:10:00,"Start, End",4,Drizzle,,,Full,23.20833333,23.45833333,23,23.5,98
Silvy van Kuijk,HARPIA_20140211_070000,70000,2/11/2014,"Harpia, 7, 400",None,,,,NA,Drizzle,,,Full,23.20833333,23.45833333,23,22.5,98
Silvy van Kuijk,HARPIA_20140211_071500,71500,2/11/2014,"Harpia, 7, 400",None,,,,NA,Drizzle,,,Full,23.20833333,23.45833333,23,22.5,98.5
Silvy van Kuijk,HARPIA_20140211_073000,73000,2/11/2014,"Harpia, 7, 400",None,,,,NA,Drizzle,,,Full,23.20833333,23.45833333,23,22.5,98.5
Silvy van Kuijk,HARPIA_20140211_074500,74500,2/11/2014,"Harpia, 7, 400",None,,,,NA,Drizzle,,,Full,23.20833333,23.45833333,23,22.5,98.5
Silvy van Kuijk,HARPIA_20140211_080000,80000,2/11/2014,"Harpia, 7, 400",None,,,,NA,Drizzle,,"No primates heard, but there is definitely something moving around in the trees near the recorder.",Full,23.20833333,23.45833333,23,22,98.5
Silvy van Kuijk,HARPIA_20140212_054500,54500,2/12/2014,"Harpia, 7, 400",None,,,,NA,Drizzle,,,Full,23.39583333,22.04166667,21.5,22,98.5
Silvy van Kuijk,HARPIA_20140212_060000,60000,2/12/2014,"Harpia, 7, 400",Howler,6:00:00,0:06:28,"Start, End",4,Drizzle,,"Howlers far away, cannot hear them any longer when a closer group starts howling too.",Full,23.39583333,22.04166667,21.5,25.5,98
Silvy van Kuijk,HARPIA_20140212_060000,60000,2/12/2014,"Harpia, 7, 400",Howler,6:06:28,0:03:32,End,3,Drizzle,,,Full,23.39583333,22.04166667,21.5,25.5,98
Silvy van Kuijk,HARPIA_20140212_061500,61500,2/12/2014,"Harpia, 7, 400",Howler,6:15:00,0:04:06,Start,3,Drizzle,,,Full,23.39583333,22.04166667,21.5,27,97
Silvy van Kuijk,HARPIA_20140212_063000,63000,2/12/2014,"Harpia, 7, 400",None,,,,NA,Drizzle,,,Full,23.39583333,22.04166667,21.5,29,93.5
Silvy van Kuijk,HARPIA_20140212_064500,64500,2/12/2014,"Harpia, 7, 400",None,,,,NA,Drizzle,,,Full,23.39583333,22.04166667,21.5,29,88.5
Silvy van Kuijk,HARPIA_20140212_070000,70000,2/12/2014,"Harpia, 7, 400",None,,,,NA,Drizzle,,,Full,23.39583333,22.04166667,21.5,25,96.5
Silvy van Kuijk,HARPIA_20140212_071500,71500,2/12/2014,"Harpia, 7, 400",None,,,,NA,Drizzle,,"At 06:10 and onwards some primates move around close to recorder, not sure of species. ",Full,23.39583333,22.04166667,21.5,24.5,96.5
Silvy van Kuijk,HARPIA_20140212_073000,73000,2/12/2014,"Harpia, 7, 400",None,,,,NA,Drizzle,,,Full,23.39583333,22.04166667,21.5,24.5,96.5
Silvy van Kuijk,HARPIA_20140212_074500,74500,2/12/2014,"Harpia, 7, 400",None,,,,NA,Drizzle,,,Full,23.39583333,22.04166667,21.5,24.5,97
Silvy van Kuijk,HARPIA_20140212_080000,80000,2/12/2014,"Harpia, 7, 400",None,,,,NA,Drizzle,,"There is a lot more active movement of the primates moving in the trees near the recorder. Around 3:20 - 3:30 and then around 7:10 they sound like spider monkeys, perhaps?",Full,23.39583333,22.04166667,21.5,24,97.5
Silvy van Kuijk,HARPIA_20140213_054500,54500,2/13/2014,"Harpia, 7, 400",Howler,5:50:54,0:04:06,End,4,Dry,,"WOW! A TON of insect activity, but nothing below 3 kHz. ",Full,23.04166667,23.5,22.5,23.5,97.5
Silvy van Kuijk,HARPIA_20140213_060000,60000,2/13/2014,"Harpia, 7, 400",Howler,6:00:00,0:10:00,"Start, End",2,Dry,,,Full,23.04166667,23.5,22.5,26.5,94
Silvy van Kuijk,HARPIA_20140213_061500,61500,2/13/2014,"Harpia, 7, 400",Howler,6:15:00,0:10:00,"Start, End",4,Dry,,"I think this group may have been calling in the previous file too, but closer group masked them.",Full,23.04166667,23.5,22.5,29,88.5
Silvy van Kuijk,HARPIA_20140213_063000,63000,2/13/2014,"Harpia, 7, 400",None,,,,NA,Dry,,,Full,23.04166667,23.5,22.5,26.5,83
Silvy van Kuijk,HARPIA_20140213_064500,64500,2/13/2014,"Harpia, 7, 400",None,,,,NA,Dry,,,Full,23.04166667,23.5,22.5,25,92
Silvy van Kuijk,HARPIA_20140213_070000,70000,2/13/2014,"Harpia, 7, 400",None,,,,NA,Dry,,"Ton of vocal activity, but no primates",Full,23.04166667,23.5,22.5,23,96
Silvy van Kuijk,HARPIA_20140213_071500,71500,2/13/2014,"Harpia, 7, 400",None,,,,NA,Dry,,,Full,23.04166667,23.5,22.5,22.5,96.5
Silvy van Kuijk,HARPIA_20140213_073000,73000,2/13/2014,"Harpia, 7, 400",None,,,,NA,Dry,,,Full,23.04166667,23.5,22.5,22.5,96.5
Silvy van Kuijk,HARPIA_20140213_074500,74500,2/13/2014,"Harpia, 7, 400",None,,,,NA,Dry,,,Full,23.04166667,23.5,22.5,22,97
Silvy van Kuijk,HARPIA_20140213_080000,80000,2/13/2014,"Harpia, 7, 400",None,,,,NA,Dry,,"Thunder in recording, maybe it rained later on this day?",Full,23.04166667,23.5,22.5,22.5,98
Anna Kurtin,HARPIA_20140204_054500,54500,2/4/2014,"Harpia, 9, -50",None,,,,NA,Drizzle,Churring sound fairly close to the microphone around 7:30 and 2:40,"Anna, that churring sound is a bird! :)",Waxing,25.10416667,23.16666667,22,23,99.5
Anna Kurtin,HARPIA_20140204_060000,60000,2/4/2014,"Harpia, 9, -50",Howler,6:04:40,0:05:20,End,3,Drizzle,Same churring sound as before present ,,Waxing,25.10416667,23.16666667,22,23.5,100
Anna Kurtin,HARPIA_20140204_061500,61500,2/4/2014,"Harpia, 9, -50",Howler,6:15:00,0:08:06,Start,2,Drizzle,,,Waxing,25.10416667,23.16666667,22,23.5,100
Anna Kurtin,HARPIA_20140204_063000,63000,2/4/2014,"Harpia, 9, -50",Howler,6:30:00,0:09:40,Start,4,Drizzle,,"This call likely started earlier, but was overlapped by closer grou of howlers in previous recording.",Waxing,25.10416667,23.16666667,22,24,100
Anna Kurtin,HARPIA_20140204_064500,64500,2/4/2014,"Harpia, 9, -50",None,,,,NA,Drizzle,,,Waxing,25.10416667,23.16666667,22,25,98
Anna Kurtin,HARPIA_20140204_070000,70000,2/4/2014,"Harpia, 9, -50",None,,,,NA,Drizzle,,,Waxing,25.10416667,23.16666667,22,22.5,100
Anna Kurtin,HARPIA_20140204_071500,71500,2/4/2014,"Harpia, 9, -50",None,,,,NA,Drizzle,,,Waxing,25.10416667,23.16666667,22,22.5,100
Anna Kurtin,HARPIA_20140204_073000,73000,2/4/2014,"Harpia, 9, -50",None,,,,NA,Drizzle,,,Waxing,25.10416667,23.16666667,22,22.5,100
Anna Kurtin,HARPIA_20140204_074500,74500,2/4/2014,"Harpia, 9, -50",None,,,,NA,Drizzle,,,Waxing,25.10416667,23.16666667,22,22.5,100
Anna Kurtin,HARPIA_20140204_080000,80000,2/4/2014,"Harpia, 9, -50",None,,,,NA,Drizzle,,,Waxing,25.10416667,23.16666667,22,23,100
Anna Kurtin,HARPIA_20140205_054500,54500,2/5/2014,"Harpia, 9, -50",None,,,,NA,Rain,,,Waxing,24.54166667,24.54166667,23.5,23,100
Anna Kurtin,HARPIA_20140205_060000,60000,2/5/2014,"Harpia, 9, -50",Howler,6:02:20,0:07:40,End,3,Dry,,,Waxing,24.54166667,24.54166667,23.5,25.5,94.5
Anna Kurtin,HARPIA_20140205_061500,61500,2/5/2014,"Harpia, 9, -50",Howler,6:15:00,0:10:00,"Start, End",3,Dry,,,Waxing,24.54166667,24.54166667,23.5,26.5,94.5
Anna Kurtin,HARPIA_20140205_063000,63000,2/5/2014,"Harpia, 9, -50",Howler,6:30:00,0:10:00,"Start, End",4,Dry,,,Waxing,24.54166667,24.54166667,23.5,28.5,86.5
Anna Kurtin,HARPIA_20140205_064500,64500,2/5/2014,"Harpia, 9, -50",None,,,,NA,Dry,,Thunder!,Waxing,24.54166667,24.54166667,23.5,27.5,87
Anna Kurtin,HARPIA_20140205_070000,70000,2/5/2014,"Harpia, 9, -50",None,,,,NA,Dry,,,Waxing,24.54166667,24.54166667,23.5,23,98.5
Anna Kurtin,HARPIA_20140205_071500,71500,2/5/2014,"Harpia, 9, -50",None,,,,NA,Dry,,,Waxing,24.54166667,24.54166667,23.5,23,99.5
Anna Kurtin,HARPIA_20140205_073000,73000,2/5/2014,"Harpia, 9, -50",None,,,,NA,Dry,,,Waxing,24.54166667,24.54166667,23.5,23,100
Anna Kurtin,HARPIA_20140205_074500,74500,2/5/2014,"Harpia, 9, -50",None,,,,NA,Dry,,,Waxing,24.54166667,24.54166667,23.5,23,100
Anna Kurtin,HARPIA_20140205_080000,80000,2/5/2014,"Harpia, 9, -50",None,,,,NA,Dry,,,Waxing,24.54166667,24.54166667,23.5,23,100
Anna Kurtin,HARPIA_20140216_054500,54500,2/16/2014,"Harpia, 9, 800",Howler,5:47:25,0:07:35,End,4,Dry,,,Full,24.70833333,23,22,22.5,97.5
Anna Kurtin,HARPIA_20140216_060000,60000,2/16/2014,"Harpia, 9, 800",Howler,6:00:00,0:01:35,End,4,Drizzle,,"This call may continue, but masked by distance 2 call.",Full,24.70833333,23,22,28,91.5
Anna Kurtin,HARPIA_20140216_060000,60000,2/16/2014,"Harpia, 9, 800",Howler,6:01:35,0:08:25,End,2,Drizzle,,,Full,24.70833333,23,22,28,91.5
Anna Kurtin,HARPIA_20140216_061500,61500,2/16/2014,"Harpia, 9, 800",Howler,6:15:00,0:01:27,Start,2,Drizzle,,,Full,24.70833333,23,22,30.5,78.5
Anna Kurtin,HARPIA_20140216_063000,63000,2/16/2014,"Harpia, 9, 800",None,,,,NA,Drizzle,,,Full,24.70833333,23,22,31,77.5
Anna Kurtin,HARPIA_20140216_064500,64500,2/16/2014,"Harpia, 9, 800",None,,,,NA,Drizzle,,,Full,24.70833333,23,22,30,82.5
Anna Kurtin,HARPIA_20140216_070000,70000,2/16/2014,"Harpia, 9, 800",None,,,,NA,Drizzle,,,Full,24.70833333,23,22,25.5,92.5
Anna Kurtin,HARPIA_20140216_071500,71500,2/16/2014,"Harpia, 9, 800",None,,,,NA,Drizzle,,,Full,24.70833333,23,22,25.5,95
Anna Kurtin,HARPIA_20140216_073000,73000,2/16/2014,"Harpia, 9, 800",None,,,,NA,Drizzle,,,Full,24.70833333,23,22,25,95.5
Anna Kurtin,HARPIA_20140216_074500,74500,2/16/2014,"Harpia, 9, 800",None,,,,NA,Drizzle,,,Full,24.70833333,23,22,24.5,95.5
Anna Kurtin,HARPIA_20140216_080000,80000,2/16/2014,"Harpia, 9, 800",None,,,,NA,Drizzle,,,Full,24.70833333,23,22,24,97.5
Anna Kurtin,HARPIA_20140217_054500,54500,2/17/2014,"Harpia, 9, 800",Howler,5:52:45,0:02:15,End,4,Drizzle,,,Full,24.91666667,23.66666667,22.5,23.5,97
Anna Kurtin,HARPIA_20140217_060000,60000,2/17/2014,"Harpia, 9, 800",Howler,6:00:00,0:10:00,"Start, End",4,Drizzle,,,Full,24.91666667,23.66666667,22.5,24,95.5
Anna Kurtin,HARPIA_20140217_061500,61500,2/17/2014,"Harpia, 9, 800",None,,,,NA,Drizzle,Howling is very faint and partially obscured by bird calls,"Woolly monkeys nearby. As howling is so faint and hard to tell when it starts/stops, I will ignore this call.",Full,24.91666667,23.66666667,22.5,28,89
Anna Kurtin,HARPIA_20140217_063000,63000,2/17/2014,"Harpia, 9, 800",None,,,,NA,Drizzle,"Howling is very faint, something (birds or primates) is moving around and vocalizing close to the mic",Woollies close to recorder. Lots of vocalizations!,Full,24.91666667,23.66666667,22.5,30,82.5
Anna Kurtin,HARPIA_20140217_064500,64500,2/17/2014,"Harpia, 9, 800",None,,,,NA,Drizzle,Something still moving and vocalizing near mic,Woollies,Full,24.91666667,23.66666667,22.5,29.5,82.5
Anna Kurtin,HARPIA_20140217_070000,70000,2/17/2014,"Harpia, 9, 800",None,,,,NA,Drizzle,Something still moving and vocalizing near mic,Woollies,Full,24.91666667,23.66666667,22.5,26,94.5
Anna Kurtin,HARPIA_20140217_071500,71500,2/17/2014,"Harpia, 9, 800",None,,,,NA,Drizzle,,,Full,24.91666667,23.66666667,22.5,NA,NA
Anna Kurtin,HARPIA_20140217_073000,73000,2/17/2014,"Harpia, 9, 800",None,,,,NA,Drizzle,,,Full,24.91666667,23.66666667,22.5,NA,NA
Anna Kurtin,HARPIA_20140217_074500,74500,2/17/2014,"Harpia, 9, 800",None,,,,NA,Dry,,,Full,24.91666667,23.66666667,22.5,NA,NA
Anna Kurtin,HARPIA_20140217_080000,80000,2/17/2014,"Harpia, 9, 800",None,,,,NA,Dry,,,Full,24.91666667,23.66666667,22.5,NA,NA
Anna Kurtin,HARPIA_20150217_054500,54500,2/17/2015,"Harpia, 1, 800",None,,,,NA,Drizzle,Howling is very faint,Howling too far to reliably call start/end,New,25.6875,24.16666667,23,23,94
Anna Kurtin,HARPIA_20150217_060000,60000,2/17/2015,"Harpia, 1, 800",Howler,6:00:00,0:10:00,"Start, End",3,Drizzle,,,New,25.6875,24.16666667,23,29,77
Anna Kurtin,HARPIA_20150217_061500,61500,2/17/2015,"Harpia, 1, 800",None,,,,NA,Drizzle,,,New,25.6875,24.16666667,23,32,66.5
Anna Kurtin,HARPIA_20150217_063000,63000,2/17/2015,"Harpia, 1, 800",Howler,6:33:45,0:05:22,Complete,3,Drizzle,Howling is in short bursts,,New,25.6875,24.16666667,23,33.5,61.5
Anna Kurtin,HARPIA_20150217_064500,64500,2/17/2015,"Harpia, 1, 800",None,,,,NA,Drizzle,,,New,25.6875,24.16666667,23,32,66
Anna Kurtin,HARPIA_20150217_070000,70000,2/17/2015,"Harpia, 1, 800",None,,,,NA,Drizzle,,,New,25.6875,24.16666667,23,25,89.5
Anna Kurtin,HARPIA_20150217_071500,71500,2/17/2015,"Harpia, 1, 800",Howler,7:18:40,0:00:35,Complete,4,Drizzle,Might be very faint howling,,New,25.6875,24.16666667,23,25.5,92
Anna Kurtin,HARPIA_20150217_073000,73000,2/17/2015,"Harpia, 1, 800",None,,,,NA,Drizzle,,,New,25.6875,24.16666667,23,26,92
Anna Kurtin,HARPIA_20150217_074500,74500,2/17/2015,"Harpia, 1, 800",None,,,,NA,Drizzle,,,New,25.6875,24.16666667,23,26,91.5
Anna Kurtin,HARPIA_20150217_080000,80000,2/17/2015,"Harpia, 1, 800",None,,,,NA,Drizzle,,,New,25.6875,24.16666667,23,24,93.5
Anna Kurtin,HARPIA_20150218_054500,54500,2/18/2015,"Harpia, 1, 800",None,,,,NA,Drizzle,,,New,26.72916667,25.45833333,24,24.5,91
