Analyst,FileName,Date,RecordingLocation,PrimateSpecies,CallOnset,CallDuration,CallCompletion,CallDistance,MicUsed,Rain,UndergradComments,SilvyComments
Silvy van Kuijk,PUMA_20150215_080000,2/15/2015,"Puma, -2,400",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20150218_054500,2/18/2015,"Puma, 0,800",Howler,5:47:17,0:02:57,Complete,4,1,Dry,,
Silvy van Kuijk,PUMA_20150218_060000,2/18/2015,"Puma, 0,800",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150218_061500,2/18/2015,"Puma, 0,800",Howler,6:22:59,0:01:36,Complete,3,1,Dry,,
Silvy van Kuijk,PUMA_20150218_063000,2/18/2015,"Puma, 0,800",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150218_064500,2/18/2015,"Puma, 0,800",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150218_070000,2/18/2015,"Puma, 0,800",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150218_071500,2/18/2015,"Puma, 0,800",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150218_073000,2/18/2015,"Puma, 0,800",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150218_074500,2/18/2015,"Puma, 0,800",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150218_080000,2/18/2015,"Puma, 0,800",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150219_054500,2/19/2015,"Puma, 0,800",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150219_060000,2/19/2015,"Puma, 0,800",Howler,6:00:00,0:10:00,"Start, End",4,1,Dry,,
Silvy van Kuijk,PUMA_20150219_061500,2/19/2015,"Puma, 0,800",Howler,6:15:08,0:03:08,Complete,2,1,Dry,,
Silvy van Kuijk,PUMA_20150219_063000,2/19/2015,"Puma, 0,800",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150219_064500,2/19/2015,"Puma, 0,800",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150219_070000,2/19/2015,"Puma, 0,800",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150219_071500,2/19/2015,"Puma, 0,800",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150219_073000,2/19/2015,"Puma, 0,800",Howler,7:30:00,0:03:05,Start,4,1,Dry,,
Silvy van Kuijk,PUMA_20150219_073000,2/19/2015,"Puma, 0,800",Titi,7:34:28,0:03:47,Complete,4,1,Dry,,
Silvy van Kuijk,PUMA_20150219_074500,2/19/2015,"Puma, 0,800",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150219_080000,2/19/2015,"Puma, 0,800",None,,,,,1,Dry,,Woollies near recorder
Silvy van Kuijk,PUMA_20150211_054500,2/11/2015,"Puma, 1,200",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20150211_060000,2/11/2015,"Puma, 1,200",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20150211_061500,2/11/2015,"Puma, 1,200",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20150211_063000,2/11/2015,"Puma, 1,200",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20150211_064500,2/11/2015,"Puma, 1,200",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20150211_070000,2/11/2015,"Puma, 1,200",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20150211_071500,2/11/2015,"Puma, 1,200",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20150211_073000,2/11/2015,"Puma, 1,200",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20150211_074500,2/11/2015,"Puma, 1,200",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20150211_080000,2/11/2015,"Puma, 1,200",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20150212_054500,2/12/2015,"Puma, 1,200",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20150212_060000,2/12/2015,"Puma, 1,200",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20150212_061500,2/12/2015,"Puma, 1,200",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20150212_063000,2/12/2015,"Puma, 1,200",Titi,6:30:06,0:05:19,Complete,4,1,Dry,,
Silvy van Kuijk,PUMA_20150212_064500,2/12/2015,"Puma, 1,200",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150212_070000,2/12/2015,"Puma, 1,200",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150212_071500,2/12/2015,"Puma, 1,200",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150212_073000,2/12/2015,"Puma, 1,200",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150212_074500,2/12/2015,"Puma, 1,200",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150212_080000,2/12/2015,"Puma, 1,200",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150213_054500,2/13/2015,"Puma, 1,200",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150213_060000,2/13/2015,"Puma, 1,200",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150213_061500,2/13/2015,"Puma, 1,200",Howler,6:15:00,0:08:30,Start,1,1,Dry,,
Silvy van Kuijk,PUMA_20150213_063000,2/13/2015,"Puma, 1,200",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150213_064500,2/13/2015,"Puma, 1,200",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150213_070000,2/13/2015,"Puma, 1,200",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150213_071500,2/13/2015,"Puma, 1,200",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150213_073000,2/13/2015,"Puma, 1,200",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150213_074500,2/13/2015,"Puma, 1,200",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150213_080000,2/13/2015,"Puma, 1,200",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150208_054500,2/8/2015,"Puma, 2,0",Howler,5:45:00,0:10:00,"Start, End",4,1,Dry,,
Silvy van Kuijk,PUMA_20150208_060000,2/8/2015,"Puma, 2,0",Howler,6:00:00,0:10:00,"Start, End",4,1,Dry,,
Silvy van Kuijk,PUMA_20150208_061500,2/8/2015,"Puma, 2,0",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150208_063000,2/8/2015,"Puma, 2,0",Titi,6:37:52,0:01:35,Complete,4,1,Dry,,Spider monkey (or human?) at 3:00
Silvy van Kuijk,PUMA_20150208_063000,2/8/2015,"Puma, 2,0",Howler,6:34:50,0:05:10,End,4,1,Dry,,Spider monkey (or human?) at 3:00
Silvy van Kuijk,PUMA_20150208_064500,2/8/2015,"Puma, 2,0",Howler,6:45:00,0:10:00,"Start, End",4,1,Dry,,
Silvy van Kuijk,PUMA_20150208_064500,2/8/2015,"Puma, 2,0",Titi,6:51:21,0:03:05,Complete,4,1,Dry,,
Silvy van Kuijk,PUMA_20150208_070000,2/8/2015,"Puma, 2,0",Titi,7:09:44,0:00:14,End,4,1,Dry,,
Silvy van Kuijk,PUMA_20150208_071500,2/8/2015,"Puma, 2,0",Titi,7:23:23,0:01:37,End,4,1,Dry,,
Silvy van Kuijk,PUMA_20150208_073000,2/8/2015,"Puma, 2,0",Titi,7:30:00,0:10:00,"Start, End",4,1,Dry,,
Silvy van Kuijk,PUMA_20150208_074500,2/8/2015,"Puma, 2,0",Titi,7:45:00,0:03:23,Start,4,1,Dry,,
Silvy van Kuijk,PUMA_20150208_080000,2/8/2015,"Puma, 2,0",Titi,8:00:57,0:04:27,Complete,4,1,Dry,,
Silvy van Kuijk,PUMA_20150209_054500,2/9/2015,"Puma, 2,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20150209_060000,2/9/2015,"Puma, 2,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20150209_061500,2/9/2015,"Puma, 2,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20150209_063000,2/9/2015,"Puma, 2,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20150209_064500,2/9/2015,"Puma, 2,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20150209_070000,2/9/2015,"Puma, 2,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20150209_071500,2/9/2015,"Puma, 2,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20150209_073000,2/9/2015,"Puma, 2,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20150209_074500,2/9/2015,"Puma, 2,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20150209_080000,2/9/2015,"Puma, 2,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20150210_054500,2/10/2015,"Puma, 2,0",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150210_060000,2/10/2015,"Puma, 2,0",Howler,6:00:00,0:07:59,"Start, End",4,1,Rain,,Howlers obscured by rain in the end
Silvy van Kuijk,PUMA_20150210_061500,2/10/2015,"Puma, 2,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20150210_063000,2/10/2015,"Puma, 2,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20150210_064500,2/10/2015,"Puma, 2,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20150210_070000,2/10/2015,"Puma, 2,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20150210_071500,2/10/2015,"Puma, 2,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20150210_073000,2/10/2015,"Puma, 2,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20150210_074500,2/10/2015,"Puma, 2,0",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20150210_080000,2/10/2015,"Puma, 2,0",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20150216_054500,2/16/2015,"Puma, -1,600",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20150216_060000,2/16/2015,"Puma, -1,600",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150216_061500,2/16/2015,"Puma, -1,600",Howler,6:18:50,0:06:10,End,4,1,Dry,,
Silvy van Kuijk,PUMA_20150216_063000,2/16/2015,"Puma, -1,600",Howler,6:30:00,0:06:26,Start,4,1,Dry,,Clear spider monkey calls!
Silvy van Kuijk,PUMA_20150216_064500,2/16/2015,"Puma, -1,600",None,,,,,1,Dry,,Spider monkey calls
Silvy van Kuijk,PUMA_20150216_070000,2/16/2015,"Puma, -1,600",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150216_071500,2/16/2015,"Puma, -1,600",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150216_073000,2/16/2015,"Puma, -1,600",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150216_074500,2/16/2015,"Puma, -1,600",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150216_080000,2/16/2015,"Puma, -1,600",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150217_054500,2/17/2015,"Puma, -1,600",Howler,5:45:35,0:09:25,End,4,1,Drizzle,,
Silvy van Kuijk,PUMA_20150217_060000,2/17/2015,"Puma, -1,600",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20150217_061500,2/17/2015,"Puma, -1,600",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20150217_063000,2/17/2015,"Puma, -1,600",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20150217_064500,2/17/2015,"Puma, -1,600",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20150217_070000,2/17/2015,"Puma, -1,600",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20150217_071500,2/17/2015,"Puma, -1,600",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20150217_073000,2/17/2015,"Puma, -1,600",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20150217_074500,2/17/2015,"Puma, -1,600",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20150217_080000,2/17/2015,"Puma, -1,600",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20170221_054500,2/21/2017,"Puma, -3,600",Howler,5:46:01,0:08:59,End,4,1,Drizzle,,
Silvy van Kuijk,PUMA_20170221_060000,2/21/2017,"Puma, -3,600",Howler,6:00:00,0:07:25,Start,4,1,Drizzle,,
Silvy van Kuijk,PUMA_20170221_061500,2/21/2017,"Puma, -3,600",Howler,6:17:55,0:07:05,End,4,1,Drizzle,,
Silvy van Kuijk,PUMA_20170221_063000,2/21/2017,"Puma, -3,600",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20170221_064500,2/21/2017,"Puma, -3,600",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20170221_070000,2/21/2017,"Puma, -3,600",Titi,7:01:19,0:01:58,Complete,4,1,Dry,,
Silvy van Kuijk,PUMA_20170221_071500,2/21/2017,"Puma, -3,600",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20170221_073000,2/21/2017,"Puma, -3,600",None,,,,,1,Dry,,Woollie call
Silvy van Kuijk,PUMA_20170221_074500,2/21/2017,"Puma, -3,600",Howler,7:52:26,0:00:08,Complete,4,1,Dry,,
Silvy van Kuijk,PUMA_20170221_080000,2/21/2017,"Puma, -3,600",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20170222_054500,2/22/2017,"Puma, -3,600",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170222_060000,2/22/2017,"Puma, -3,600",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170222_061500,2/22/2017,"Puma, -3,600",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170222_063000,2/22/2017,"Puma, -3,600",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170222_064500,2/22/2017,"Puma, -3,600",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170222_070000,2/22/2017,"Puma, -3,600",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170222_071500,2/22/2017,"Puma, -3,600",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170222_073000,2/22/2017,"Puma, -3,600",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170222_074500,2/22/2017,"Puma, -3,600",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170222_080000,2/22/2017,"Puma, -3,600",None,,,,,1,Rain,,Woolie calls
Silvy van Kuijk,PUMA_20170223_054500,2/23/2017,"Puma, -3,600",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20170223_060000,2/23/2017,"Puma, -3,600",Titi,6:00:29,0:06:49,Complete,3,1,Dry,,
Silvy van Kuijk,PUMA_20170223_061500,2/23/2017,"Puma, -3,600",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20170223_063000,2/23/2017,"Puma, -3,600",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20170223_064500,2/23/2017,"Puma, -3,600",None,,,,,1,Dry,,Spider monkey call
Silvy van Kuijk,PUMA_20170223_070000,2/23/2017,"Puma, -3,600",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20170223_071500,2/23/2017,"Puma, -3,600",Titi,7:15:00,0:03:46,Start,4,1,Dry,,
Silvy van Kuijk,PUMA_20170223_073000,2/23/2017,"Puma, -3,600",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20170223_074500,2/23/2017,"Puma, -3,600",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20170223_080000,2/23/2017,"Puma, -3,600",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20170216_054500,2/16/2017,"Puma, 1,200",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20170216_060000,2/16/2017,"Puma, 1,200",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20170216_061500,2/16/2017,"Puma, 1,200",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20170216_063000,2/16/2017,"Puma, 1,200",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20170216_064500,2/16/2017,"Puma, 1,200",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20170216_070000,2/16/2017,"Puma, 1,200",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20170216_071500,2/16/2017,"Puma, 1,200",Titi,7:15:00,0:05:06,Start,4,1,Dry,,Animal (large primate?) moving through trees near microphone.
Silvy van Kuijk,PUMA_20170216_073000,2/16/2017,"Puma, 1,200",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20170216_074500,2/16/2017,"Puma, 1,200",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20170216_080000,2/16/2017,"Puma, 1,200",None,,,,,1,Dry,,Some large primates (woollies?) near recorder
Silvy van Kuijk,PUMA_20170217_054500,2/17/2017,"Puma, 1,200",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20170217_060000,2/17/2017,"Puma, 1,200",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20170217_061500,2/17/2017,"Puma, 1,200",Howler,6:20:37,0:01:31,Complete,4,1,Drizzle,,
Silvy van Kuijk,PUMA_20170217_063000,2/17/2017,"Puma, 1,200",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20170217_064500,2/17/2017,"Puma, 1,200",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20170217_070000,2/17/2017,"Puma, 1,200",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20170217_071500,2/17/2017,"Puma, 1,200",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20170217_073000,2/17/2017,"Puma, 1,200",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20170217_074500,2/17/2017,"Puma, 1,200",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170217_080000,2/17/2017,"Puma, 1,200",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170213_054500,2/13/2017,"Puma, 4,0",Howler,5:50:24,0:04:36,End,4,1,Dry,,
Silvy van Kuijk,PUMA_20170213_060000,2/13/2017,"Puma, 4,0",Howler,6:00:00,0:10:00,"Start, End",4,1,Dry,,
Silvy van Kuijk,PUMA_20170213_061500,2/13/2017,"Puma, 4,0",Howler,6:16:54,0:01:16,Complete,4,1,Dry,,
Silvy van Kuijk,PUMA_20170213_063000,2/13/2017,"Puma, 4,0",None,,,,,1,Dry,,Spider monkey call
Silvy van Kuijk,PUMA_20170213_064500,2/13/2017,"Puma, 4,0",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20170213_070000,2/13/2017,"Puma, 4,0",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20170213_071500,2/13/2017,"Puma, 4,0",Titi,7:17:45,0:07:12,Complete,4,1,Dry,,
Silvy van Kuijk,PUMA_20170213_073000,2/13/2017,"Puma, 4,0",Titi,7:30:00,0:01:15,Start,4,1,Dry,,
Silvy van Kuijk,PUMA_20170213_074500,2/13/2017,"Puma, 4,0",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20170213_080000,2/13/2017,"Puma, 4,0",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20170214_054500,2/14/2017,"Puma, 4,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170214_060000,2/14/2017,"Puma, 4,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170214_061500,2/14/2017,"Puma, 4,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170214_063000,2/14/2017,"Puma, 4,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170214_064500,2/14/2017,"Puma, 4,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170214_070000,2/14/2017,"Puma, 4,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170214_071500,2/14/2017,"Puma, 4,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170214_073000,2/14/2017,"Puma, 4,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170214_074500,2/14/2017,"Puma, 4,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170214_080000,2/14/2017,"Puma, 4,0",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170215_054500,2/15/2017,"Puma, 4,0",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20170215_060000,2/15/2017,"Puma, 4,0",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20170215_061500,2/15/2017,"Puma, 4,0",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20170215_063000,2/15/2017,"Puma, 4,0",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20170215_064500,2/15/2017,"Puma, 4,0",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20170215_070000,2/15/2017,"Puma, 4,0",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20170215_071500,2/15/2017,"Puma, 4,0",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20170215_073000,2/15/2017,"Puma, 4,0",Titi,7:32:58,0:06:11,Complete,4,1,Dry,,
Silvy van Kuijk,PUMA_20170215_074500,2/15/2017,"Puma, 4,0",Titi,7:45:00,0:00:46,Start,4,1,Dry,,
Silvy van Kuijk,PUMA_20170215_080000,2/15/2017,"Puma, 4,0",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20170218_054500,2/18/2017,"Puma, 6,400",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170218_060000,2/18/2017,"Puma, 6,400",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170218_061500,2/18/2017,"Puma, 6,400",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170218_063000,2/18/2017,"Puma, 6,400",Titi,6:30:00,0:05:40,Start,4,1,Rain,,
Silvy van Kuijk,PUMA_20170218_064500,2/18/2017,"Puma, 6,400",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170218_070000,2/18/2017,"Puma, 6,400",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170218_071500,2/18/2017,"Puma, 6,400",None,,,,,1,Rain,,Faint spider monkey calls
Silvy van Kuijk,PUMA_20170218_073000,2/18/2017,"Puma, 6,400",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170218_074500,2/18/2017,"Puma, 6,400",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170218_080000,2/18/2017,"Puma, 6,400",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170219_054500,2/19/2017,"Puma, 6,400",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20170219_060000,2/19/2017,"Puma, 6,400",Howler,6:01:29,0:08:31,End,4,1,Drizzle,,
Silvy van Kuijk,PUMA_20170219_061500,2/19/2017,"Puma, 6,400",Howler,6:15:00,0:10:00,"Start, End",4,1,Drizzle,,
Silvy van Kuijk,PUMA_20170219_063000,2/19/2017,"Puma, 6,400",Howler,6:30:00,0:10:00,"Start, End",4,1,Drizzle,,
Silvy van Kuijk,PUMA_20170219_064500,2/19/2017,"Puma, 6,400",Howler,6:45:06,0:05:31,Complete,4,1,Drizzle,,
Silvy van Kuijk,PUMA_20170219_064500,2/19/2017,"Puma, 6,400",None,,,,,1,Drizzle,,Burst gobble. Start time 06:54:51. Duration 00:00:04. Complete. Distance 4.
Silvy van Kuijk,PUMA_20170219_070000,2/19/2017,"Puma, 6,400",Titi,7:00:22,0:01:09,Complete,4,1,Drizzle,,
Silvy van Kuijk,PUMA_20170219_070000,2/19/2017,"Puma, 6,400",Howler,7:03:30,0:06:30,End,4,1,Drizzle,,
Silvy van Kuijk,PUMA_20170219_071500,2/19/2017,"Puma, 6,400",Howler,7:15:00,0:09:55,Start,4,1,Drizzle,,
Silvy van Kuijk,PUMA_20170219_073000,2/19/2017,"Puma, 6,400",Howler,7:30:31,0:09:29,End,4,1,Drizzle,,
Silvy van Kuijk,PUMA_20170219_073000,2/19/2017,"Puma, 6,400",Titi,7:30:00,0:00:43,Start,4,1,Drizzle,,
Silvy van Kuijk,PUMA_20170219_074500,2/19/2017,"Puma, 6,400",Howler,7:45:00,0:09:43,Start,4,1,Dry,,
Silvy van Kuijk,PUMA_20170219_080000,2/19/2017,"Puma, 6,400",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20170220_054500,2/20/2017,"Puma, 6,400",Titi,5:47:24,0:01:32,Complete,4,1,Drizzle,,
Silvy van Kuijk,PUMA_20170220_060000,2/20/2017,"Puma, 6,400",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20170220_061500,2/20/2017,"Puma, 6,400",None,,,,,1,Drizzle,,Spider monkey calls
Silvy van Kuijk,PUMA_20170220_063000,2/20/2017,"Puma, 6,400",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20170220_064500,2/20/2017,"Puma, 6,400",Titi,6:49:22,0:05:31,Complete,4,1,Drizzle,,
Silvy van Kuijk,PUMA_20170220_070000,2/20/2017,"Puma, 6,400",None,,,,,1,Dry,,Faint spider monkey call
Silvy van Kuijk,PUMA_20170220_071500,2/20/2017,"Puma, 6,400",None,,,,,1,Dry,,Woolly and faint spider monkey calls
Silvy van Kuijk,PUMA_20170220_073000,2/20/2017,"Puma, 6,400",None,,,,,1,Dry,,
Silvy van Kuijk,PUMA_20170220_074500,2/20/2017,"Puma, 6,400",Titi,7:50:10,0:04:08,Complete,4,1,Dry,,
Silvy van Kuijk,PUMA_20170220_080000,2/20/2017,"Puma, 6,400",None,,,,,1,Dry,,Faint spider monkey calls
Silvy van Kuijk,PUMA_20170224_054500,2/24/2017,"Puma, 6,800",Howler,5:47:40,0:01:20,Complete,4,1,Drizzle,,
Silvy van Kuijk,PUMA_20170224_060000,2/24/2017,"Puma, 6,800",Howler,6:00:00,0:10:00,"Start, End",4,1,Drizzle,,"Spider monkey calls, super clear one at 07:21"
Silvy van Kuijk,PUMA_20170224_061500,2/24/2017,"Puma, 6,800",Howler,6:15:00,0:05:24,Start,4,1,Drizzle,,
Silvy van Kuijk,PUMA_20170224_063000,2/24/2017,"Puma, 6,800",Howler,6:30:33,0:08:07,Complete,4,1,Drizzle,,
Silvy van Kuijk,PUMA_20170224_064500,2/24/2017,"Puma, 6,800",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20170224_070000,2/24/2017,"Puma, 6,800",None,,,,,1,Drizzle,,
Silvy van Kuijk,PUMA_20170224_071500,2/24/2017,"Puma, 6,800",Titi,7:18:50,0:06:10,End,4,1,Drizzle,,
Silvy van Kuijk,PUMA_20170224_073000,2/24/2017,"Puma, 6,800",None,,,,,1,Dry,,Spider monkey call
Silvy van Kuijk,PUMA_20170224_074500,2/24/2017,"Puma, 6,800",None,,,,,1,Dry,,Spider monkey calls
Silvy van Kuijk,PUMA_20170224_080000,2/24/2017,"Puma, 6,800",None,,,,,1,Dry,,Faint spider monkey calls
Silvy van Kuijk,PUMA_20170225_054500,2/25/2017,"Puma, 6,800",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170225_060000,2/25/2017,"Puma, 6,800",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170225_061500,2/25/2017,"Puma, 6,800",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170225_063000,2/25/2017,"Puma, 6,800",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170225_064500,2/25/2017,"Puma, 6,800",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170225_070000,2/25/2017,"Puma, 6,800",None,,,,,1,Rain,,
Silvy van Kuijk,PUMA_20170225_071500,2/25/2017,"Puma, 6,800",None,,,,,1,Rain,,
